0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,churn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7592020358397785,-0.5960152035548312,-0.7077175812353498,0.49867914252462175,1.9537507861043828,0.03525863443719038,-0.009826687595215803,0.03656724473396077,-1.5083770773858174,-2.078323627312355,-2.078115783087549,-0.13917620187630922,-0.13934519199469791,-0.5825146938155505,-0.58146539275144,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4379051780352091,-0.5960152035548312,0.616114615238241,1.0032767740704445,0.8615263092240405,-1.219985209478531,2.015621643469635,-1.2206554798637734,-1.5083770773858174,0.354272716974278,0.354094678755785,-0.1371733818939709,-0.13698890403735894,1.0800667105159865,1.0809213527477497,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5395026345560485,-0.5960152035548312,-0.30101804510480373,1.053691882587014,0.7618732191164944,1.1749529616332237,-1.9305707274024322,1.1776781563075946,1.2887223741375349,-0.23296979241806468,-0.2329152169789883,-2.133984904285385,-2.1351210918604995,0.8173427491559969,0.8179700980977439,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7622995947504247,-0.5960152035548312,0.41207820368453046,1.255274517903351,-0.08790934674892967,1.5604035084666117,-1.1322771304141794,1.5641980149681913,1.2887223741375349,1.985914879146672,1.9861352268600985,-0.4375963792447353,-0.43859376257670113,-0.949526029150498,-0.951379869631957,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10693629422376842,-0.5960152035548312,-2.1761794008044313,0.9024227586672133,-0.2886235659377789,-0.22665944850680012,-1.1322771304141794,-0.22672919259491464,-1.5083770773858174,-0.11589296301389497,-0.11595048915101708,1.619299742616832,1.6184456241799043,-0.06709440320854843,-0.0689332862302423,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018876013766384436,-0.5960152035548312,0.8713318348794573,-0.2598657047347888,1.259515534972152,-1.2561980597145115,-1.1322771304141794,-1.2608490001492738,-0.31021018137886486,1.2555784671492336,1.2559255241583693,-1.4069612506965352,-1.4070281130428692,-1.3285705230210167,-1.3302079483650162,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09399924390512156,-0.5960152035548312,0.616114615238241,-0.5131984781015776,1.209820020686804,0.7921554449807817,0.42517794128908754,0.7941235609563326,-1.5083770773858174,0.3394058180023197,0.3398840108888349,-2.7278210290487293,-2.7277275131311596,-0.4280891592757096,-0.429934161258216,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4379051780352091,1.6641824406234715,-0.3518882779693102,-1.3257211722477082,0.9113290131674651,0.11039086344191136,-1.1322771304141794,0.10614731632302081,-0.31021018137886486,-1.0506492358757562,-1.0505751834773316,-1.2247046323037383,-1.2255939403277964,-0.5223489011376904,-0.5235269807099134,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.1693200309490994,1.668175755764182,0.9223975266915483,0.8015365585202021,0.5623722866051585,-0.8187776157803299,-0.009826687595215803,-0.8157738005328793,1.2887223741375349,0.7370953655021971,0.7366895828659723,0.16525243543913185,0.1646159545019824,2.717829725367906,2.7165672926893123,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09399924390512156,-0.5960152035548312,1.2800577207367994,0.6501456798940979,-0.23841577427821625,0.7159295247921845,-0.009826687595215803,0.7093075669861443,1.2887223741375349,0.48807480772190004,0.48854945934307903,-0.40154561956264395,-0.4008931552592834,0.4021987796787612,0.4034876119545144,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5884897505458447,-0.5960152035548312,0.31010728430161755,0.04380413605362484,-0.6406463796971508,0.8303109323754888,-1.9305707274024322,0.8365895076730273,0.5687379905498986,-0.7477361693221113,-0.7477786450815548,-0.9322929148823277,-0.933414233617809,-2.7031081949072977,-2.7029026336565725,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.043158551780808,1.5799125927275215,-1.215193156869368,0.24606106826493665,-0.3388512025159254,-0.03974270749664986,0.42517794128908754,-0.04677010271070052,-1.5083770773858174,0.3728563406892255,0.3726778598125649,1.0685242474737635,1.0694305301200082,-1.0277415596317159,-1.0271454853785689,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5029393683858203,-0.5960152035548312,0.46307559079508387,1.053691882587014,0.2626157256006979,-2.0753016910443667,-0.5170514360777964,-2.0782632852708955,-0.31021018137886486,-0.7588863435510796,-0.7587099280561317,0.4716838927369118,0.47093338895600173,0.889541700369429,0.8892789129180846,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5409703596845908,-0.5960152035548312,0.36108874413474157,-0.10798710473228017,-0.9937231212502005,2.41699184296412,0.42517794128908754,2.418461563473871,0.5687379905498986,-0.06757554135503147,-0.0678528440628791,-0.417568179421351,-0.4173871709606537,-0.448144423501663,-0.44776136496330154,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5149726405361389,-0.5960152035548312,-1.4178783846915917,-0.10798710473228017,-0.5399646528668873,1.3288239938724968,-1.1322771304141794,1.3347996946866862,-0.31021018137886486,-0.006249583095704381,-0.006637659405249269,-0.6058332577611635,-0.6058902075477426,-0.19945914709984075,-0.19818051309210924,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05651827171382992,-0.5960152035548312,0.5140808346114676,0.49867914252462175,-0.5399646528668873,1.5604035084666117,-0.009826687595215803,1.5641980149681913,0.5687379905498986,-1.7308098638428362,-1.7305009844960073,0.03707195656947224,0.03737640480569773,-1.2563715718075847,-1.2544423326184044,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6967703265574081,-0.5960152035548312,-1.215193156869368,1.3056510441349276,1.6069762482795127,0.6398183011417503,-0.5170514360777964,0.6387467319294524,0.5687379905498986,-0.22181961818909574,-0.22198393400441174,0.2433624147503307,0.24237345709415692,-0.006928610530688221,-0.006538073262444025,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1693200309490994,-0.5960152035548312,-0.4536011379554944,-0.8683122009885478,0.7120225493687832,-0.5239085504197426,-0.5170514360777964,-0.5293261356835544,-1.5083770773858174,-0.848087737382828,-0.8483464484476614,-0.5036894386619037,-0.5045698253821821,0.011121127272669952,0.011289130442641536,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7592020358397785,-0.5960152035548312,-1.5191510662981753,1.356020040618073,-0.23841577427821625,-0.4868790325997115,-1.9305707274024322,-0.488211011624711,-0.31021018137886486,-0.3779220573946552,-0.37830128054085965,0.7320504904409076,0.7324813522205872,0.5486022085282213,0.5505620425214669,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5149726405361389,-0.5960152035548312,0.46307559079508387,-0.2598657047347888,2.052708265094024,0.7540282452915827,0.42517794128908754,0.7516961699337154,-1.5083770773858174,-0.3091626496493495,-0.30943419780102605,0.7420645903525998,0.7419065040499422,-0.2877023096940358,-0.2873165316175347,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8277905797276294,-0.5960152035548312,0.8713318348794573,1.2048904010231025,2.052708265094024,0.9449452460597453,0.8080603382533093,0.9500187913568924,-1.5083770773858174,-1.3219701421139902,-1.3216710012468358,0.3435034138672522,0.343693839259717,-0.243580728396938,-0.24274852235482194,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.4751562716513122,1.6752777928598859,-0.30101804510480373,1.1544986316101797,0.012332861043205948,0.9832120225183764,-1.9305707274024322,0.9784181974623098,1.2887223741375349,-0.71986073374969,-0.7193573093476554,-0.07708878242381802,-0.07808170510389373,-0.5644649560121924,-0.5636381890463549,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8014956594958349,-0.5960152035548312,-1.3672243279758636,0.8519837162841524,0.21259528827889193,-0.3383960244983313,-1.1322771304141794,-0.33705279915086017,0.5687379905498986,-0.848087737382828,-0.8483464484476614,0.13120449573937876,0.13162792309924176,-1.2463439396946079,-1.2455287307658616,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03135616273153777,-0.5960152035548312,-1.215193156869368,-1.274848639432377,1.35886227090632,0.6398183011417503,-1.9305707274024322,0.6387467319294524,1.6092966624594522,0.04392620093465376,0.04364624227780402,-1.1025326133810942,-1.103066966546189,-0.7610065454265359,-0.7597374298022913,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.025260243174416,-0.5960152035548312,0.5140808346114676,0.5491765212097101,0.16255696342866857,0.6398183011417503,0.8080603382533093,0.6387467319294524,-1.5083770773858174,0.6850612191003439,0.6853125528854608,0.8261830296108136,0.826732870514132,1.0620169727126283,1.063094149042665,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.519901914133533,-0.5960152035548312,-0.1483532681129167,1.809011760533135,1.7061230787631254,-0.6716516360542512,0.42517794128908754,-0.666029577834537,-0.31021018137886486,-0.07872571558399989,-0.07878412703745565,0.679977170900108,0.680643017159138,-0.14129888084457576,-0.14024210105058216,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6186838908631384,-0.5960152035548312,1.2800577207367994,-0.7160544206760784,-0.9937231212502005,-1.5442160333888657,0.42517794128908754,-1.540620555588903,-0.31021018137886486,-0.2589868656189908,-0.2591502961179728,-0.8421660156770984,-0.8415190032816035,1.1261938182356788,1.1254893620104633,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9770775924588427,-0.5960152035548312,0.46307559079508387,0.3471348617263658,0.9113290131674651,0.29878087712216855,-1.1322771304141794,0.3015994001500331,-0.31021018137886486,1.047441881541821,1.0471380193439526,-0.6078360777435018,-0.6082464955050811,0.23574008660334836,0.2341291767562059,1
